Estado,Fecha,Casos,Sospechosos,Negativos,Defunciones,Entretenimiento,Supermercados_y_farmacias,Parques,Transporte_publico,Oficinas,Hogares
VERACRUZ,19/02/2020,0,0,4,0,0,0,5,4,13,-2
VERACRUZ,20/02/2020,0,0,3,0,-1,-1,4,7,12,-2
VERACRUZ,21/02/2020,0,0,2,0,-7,-4,-13,14,10,-1
VERACRUZ,22/02/2020,0,0,1,0,-3,0,8,8,1,1
VERACRUZ,23/02/2020,0,0,0,0,6,2,20,14,0,-1
VERACRUZ,24/02/2020,0,0,4,0,-1,-2,12,9,-3,0
VERACRUZ,25/02/2020,0,0,3,0,-5,-3,5,10,-5,0
VERACRUZ,26/02/2020,0,0,1,0,-19,-16,-22,-7,-12,5
VERACRUZ,27/02/2020,0,0,2,0,-6,-3,-8,-1,11,-1
VERACRUZ,28/02/2020,0,0,6,0,-2,5,-6,1,14,-1
VERACRUZ,29/02/2020,0,0,3,0,3,9,4,-1,6,0
VERACRUZ,01/03/2020,0,0,4,0,7,10,8,8,4,0
VERACRUZ,02/03/2020,0,0,1,0,1,5,2,3,20,-3
VERACRUZ,03/03/2020,0,0,6,0,-1,2,1,4,14,-2
VERACRUZ,04/03/2020,0,0,2,0,1,3,3,2,15,-3
VERACRUZ,05/03/2020,0,0,5,0,-2,1,-2,3,14,-1
VERACRUZ,06/03/2020,0,0,5,0,-5,1,-5,3,16,-2
VERACRUZ,07/03/2020,0,0,0,0,-3,1,0,0,6,0
VERACRUZ,08/03/2020,0,0,2,0,1,1,-1,-1,3,1
VERACRUZ,09/03/2020,0,0,3,0,-9,-5,-7,1,-3,3
VERACRUZ,10/03/2020,0,0,2,0,-4,0,-2,4,14,-2
VERACRUZ,11/03/2020,0,0,2,0,-3,-2,2,-1,14,-2
VERACRUZ,12/03/2020,0,0,3,0,-1,0,5,9,15,-3
VERACRUZ,13/03/2020,0,0,9,0,3,7,9,13,9,-2
VERACRUZ,14/03/2020,0,0,5,0,8,15,32,19,6,-3
VERACRUZ,15/03/2020,2,0,2,0,10,13,23,-3,2,-1
VERACRUZ,16/03/2020,0,0,6,0,0,8,2,18,-41,8
VERACRUZ,17/03/2020,0,0,28,0,-4,9,-5,14,4,0
VERACRUZ,18/03/2020,7,0,18,0,-8,4,-7,-3,-3,2
VERACRUZ,19/03/2020,5,0,15,0,-13,2,-7,-5,-2,3
VERACRUZ,20/03/2020,1,0,19,0,-19,-2,-16,-15,-4,5
VERACRUZ,21/03/2020,1,0,6,0,-26,-4,-20,-19,-3,6
VERACRUZ,22/03/2020,0,0,2,0,-32,-12,-31,-27,-8,7
VERACRUZ,23/03/2020,4,0,17,0,-26,-12,-26,-26,-21,9
VERACRUZ,24/03/2020,2,0,40,0,-31,-15,-29,-27,-29,10
VERACRUZ,25/03/2020,2,0,46,0,-33,-18,-30,-32,-30,11
VERACRUZ,26/03/2020,5,0,60,0,-33,-18,-30,-33,-31,12
VERACRUZ,27/03/2020,1,0,40,0,-36,-17,-34,-42,-29,13
VERACRUZ,28/03/2020,1,0,19,1,-37,-13,-33,-40,-13,10
VERACRUZ,29/03/2020,1,0,15,0,-43,-19,-44,-45,-17,10
VERACRUZ,30/03/2020,4,0,57,0,-31,-14,-33,-37,-31,12
VERACRUZ,31/03/2020,2,0,63,0,-30,-12,-33,-35,-36,12
VERACRUZ,01/04/2020,9,0,49,1,-31,-12,-33,-37,-38,13
VERACRUZ,02/04/2020,6,0,58,0,-41,-11,-34,-38,-39,14
VERACRUZ,03/04/2020,8,0,43,1,-51,-10,-39,-46,-37,16
VERACRUZ,04/04/2020,2,0,15,0,-52,-7,-37,-42,-20,12
VERACRUZ,05/04/2020,2,0,9,0,-58,-17,-49,-48,-24,12
VERACRUZ,06/04/2020,6,0,52,0,-47,-13,-37,-44,-39,14
VERACRUZ,07/04/2020,11,0,51,0,-47,-15,-37,-42,-43,14
VERACRUZ,08/04/2020,4,1,53,0,-45,-14,-36,-41,-43,14
VERACRUZ,09/04/2020,12,0,23,1,-51,-16,-40,-45,-53,17
VERACRUZ,10/04/2020,9,0,24,0,-65,-27,-53,-62,-63,23
VERACRUZ,11/04/2020,14,0,25,0,-59,-19,-44,-56,-37,16
VERACRUZ,12/04/2020,9,0,13,3,-61,-24,-53,-52,-27,12
VERACRUZ,13/04/2020,14,0,58,1,-46,-16,-41,-45,-39,15
VERACRUZ,14/04/2020,13,0,62,1,-47,-15,-39,-46,-43,15
VERACRUZ,15/04/2020,29,0,53,0,-43,-10,-39,-44,-42,15
VERACRUZ,16/04/2020,39,0,37,1,-43,-11,-38,-46,-42,16
VERACRUZ,17/04/2020,35,0,52,1,-48,-14,-42,-52,-39,18
VERACRUZ,18/04/2020,18,1,23,2,-52,-16,-42,-52,-21,13
VERACRUZ,19/04/2020,18,0,27,6,-56,-23,-52,-54,-23,11
VERACRUZ,20/04/2020,37,1,78,4,-47,-20,-42,-49,-38,15
VERACRUZ,21/04/2020,46,0,72,3,-50,-22,-44,-49,-42,15
VERACRUZ,22/04/2020,29,0,60,6,-51,-24,-44,-49,-42,15
VERACRUZ,23/04/2020,51,0,71,2,-53,-25,-46,-51,-42,16
VERACRUZ,24/04/2020,49,0,62,4,-55,-24,-49,-57,-39,18
VERACRUZ,25/04/2020,44,1,36,9,-55,-19,-46,-53,-21,14
VERACRUZ,26/04/2020,30,0,20,10,-59,-26,-56,-57,-24,12
VERACRUZ,27/04/2020,67,0,60,6,-50,-23,-46,-52,-38,16
VERACRUZ,28/04/2020,75,0,49,3,-51,-23,-45,-49,-42,11
VERACRUZ,29/04/2020,74,1,60,12,-47,-17,-42,-46,-41,15
VERACRUZ,30/04/2020,64,0,47,3,-36,-4,-35,-39,-39,14
VERACRUZ,01/05/2020,66,0,39,7,-55,-18,-48,-57,-54,21
VERACRUZ,02/05/2020,65,1,25,15,-51,-12,-42,-51,-23,13
VERACRUZ,03/05/2020,58,1,37,13,-57,-22,-52,-53,-21,11
VERACRUZ,04/05/2020,94,1,49,12,-46,-16,-42,-48,-37,15
VERACRUZ,05/05/2020,103,6,42,15,-49,-19,-44,-47,-44,16
VERACRUZ,06/05/2020,109,7,55,18,-50,-22,-44,-48,-42,16
VERACRUZ,07/05/2020,120,11,45,13,-50,-20,-45,-49,-42,17
VERACRUZ,08/05/2020,104,6,64,19,-53,-17,-47,-53,-39,18
VERACRUZ,09/05/2020,79,7,29,28,-56,-17,-47,-52,-23,15
VERACRUZ,10/05/2020,70,1,24,22,-57,-21,-52,-55,-13,10
VERACRUZ,11/05/2020,139,15,74,25,-52,-23,-48,-50,-38,16
VERACRUZ,12/05/2020,126,14,60,24,-51,-21,-45,-49,-41,16
VERACRUZ,13/05/2020,133,21,71,20,-49,-19,-43,-50,-41,16
VERACRUZ,14/05/2020,169,19,55,36,-49,-17,-43,-49,-41,15
VERACRUZ,15/05/2020,194,13,61,25,-48,-11,-44,-53,-38,17
VERACRUZ,16/05/2020,132,16,40,19,-51,-10,-43,-50,-20,13
VERACRUZ,17/05/2020,87,6,33,22,-57,-20,-53,-55,-19,12
VERACRUZ,18/05/2020,165,25,87,32,-45,-14,-42,-48,-36,15
VERACRUZ,19/05/2020,156,6,74,37,-48,-17,-42,-47,-40,16
VERACRUZ,20/05/2020,181,16,81,37,-48,-18,-40,-48,-40,16
VERACRUZ,21/05/2020,174,12,90,27,-50,-19,-42,-48,-41,17
VERACRUZ,22/05/2020,176,19,65,33,-53,-19,-47,-55,-37,17
VERACRUZ,23/05/2020,115,8,61,28,-54,-16,-43,-52,-18,13
VERACRUZ,24/05/2020,105,4,29,30,-58,-23,-52,-56,-18,12
VERACRUZ,25/05/2020,212,18,64,30,-49,-18,-43,-50,-37,16
VERACRUZ,26/05/2020,197,10,80,34,-51,-20,-43,-48,-39,16
VERACRUZ,27/05/2020,185,4,74,24,-50,-20,-43,-50,-39,16
VERACRUZ,28/05/2020,178,10,79,31,-50,-18,-43,-49,-39,16
VERACRUZ,29/05/2020,188,8,51,25,-50,-13,-46,-52,-36,18
VERACRUZ,30/05/2020,135,12,42,38,-51,-10,-44,-49,-14,13
VERACRUZ,31/05/2020,112,0,41,27,-55,-17,-52,-52,-13,12
VERACRUZ,01/06/2020,238,6,94,35,-43,-11,-43,-46,-33,15
VERACRUZ,02/06/2020,188,5,80,33,-47,-15,-43,-45,-37,15
VERACRUZ,03/06/2020,196,8,114,35,-49,-20,-45,-48,-38,17
VERACRUZ,04/06/2020,233,8,119,26,-48,-19,-44,-48,-37,17
VERACRUZ,05/06/2020,209,5,95,40,-49,-16,-45,-52,-34,17
VERACRUZ,06/06/2020,111,4,68,29,-51,-14,-43,-51,-12,13
VERACRUZ,07/06/2020,102,2,57,32,-54,-20,-49,-54,-12,12
VERACRUZ,08/06/2020,218,10,105,43,-45,-17,-43,-48,-31,15
VERACRUZ,09/06/2020,224,10,143,39,-47,-19,-42,-47,-36,15
VERACRUZ,10/06/2020,235,9,114,40,-45,-17,-41,-47,-35,15
VERACRUZ,11/06/2020,211,12,101,33,-45,-17,-42,-47,-36,16
VERACRUZ,12/06/2020,191,10,105,32,-47,-14,-45,-50,-32,17
VERACRUZ,13/06/2020,137,3,51,30,-46,-9,-38,-47,-10,12
VERACRUZ,14/06/2020,137,7,55,34,-50,-16,-47,-50,-7,11
VERACRUZ,15/06/2020,337,15,118,40,-37,-6,-37,-42,-29,14
VERACRUZ,16/06/2020,309,11,132,42,-38,-8,-37,-41,-33,14
VERACRUZ,17/06/2020,249,5,133,31,-40,-12,-37,-42,-33,14
VERACRUZ,18/06/2020,262,12,133,30,-41,-13,-37,-44,-34,15
VERACRUZ,19/06/2020,279,7,99,34,-44,-11,-40,-48,-31,15
VERACRUZ,20/06/2020,166,10,68,42,-43,-5,-35,-43,-8,11
VERACRUZ,21/06/2020,140,7,49,40,-47,-13,-45,-47,1,9
VERACRUZ,22/06/2020,368,13,141,26,-43,-16,-40,-43,-32,15
VERACRUZ,23/06/2020,301,8,125,30,-46,-19,-43,-44,-36,15
VERACRUZ,24/06/2020,299,12,126,34,-43,-16,-41,-44,-35,15
VERACRUZ,25/06/2020,314,17,123,44,-43,-15,-39,-43,-35,15
VERACRUZ,26/06/2020,323,22,134,36,-45,-14,-42,-48,-32,16
VERACRUZ,27/06/2020,163,9,68,41,-46,-11,-37,-46,-10,12
VERACRUZ,28/06/2020,162,10,71,37,-50,-18,-45,-48,-7,11
VERACRUZ,29/06/2020,354,18,154,42,-39,-10,-38,-43,-30,14
VERACRUZ,30/06/2020,383,12,143,31,-34,-4,-35,-39,-34,13
VERACRUZ,01/07/2020,391,7,159,24,-34,-5,-33,-40,-33,13
VERACRUZ,02/07/2020,372,17,166,28,-36,-7,-35,-41,-34,14
VERACRUZ,03/07/2020,394,27,133,33,-40,-8,-39,-46,-32,15
VERACRUZ,04/07/2020,174,8,60,37,-43,-7,-36,-44,-10,11
VERACRUZ,05/07/2020,197,10,82,38,-46,-15,-45,-47,-9,11
VERACRUZ,06/07/2020,378,54,151,44,-37,-10,-37,-42,-32,14
VERACRUZ,07/07/2020,426,21,149,39,-39,-12,-37,-42,-36,14
VERACRUZ,08/07/2020,404,13,150,50,-39,-13,-36,-42,-35,14
VERACRUZ,09/07/2020,406,16,160,43,-40,-14,-38,-43,-35,15
VERACRUZ,10/07/2020,342,17,137,44,-43,-12,-41,-48,-33,16
VERACRUZ,11/07/2020,256,6,69,28,-45,-12,-41,-47,-12,13
VERACRUZ,12/07/2020,218,14,90,28,-48,-17,-47,-49,-10,11
VERACRUZ,13/07/2020,465,17,193,39,-38,-12,-39,-43,-32,14
VERACRUZ,14/07/2020,451,14,140,36,-38,-12,-39,-43,-36,14
VERACRUZ,15/07/2020,520,18,186,37,-33,-5,-36,-41,-34,14
VERACRUZ,16/07/2020,439,11,148,50,-34,-6,-37,-41,-35,14
VERACRUZ,17/07/2020,379,22,186,42,-40,-8,-42,-47,-33,16
VERACRUZ,18/07/2020,246,10,70,42,-43,-8,-40,-45,-11,12
VERACRUZ,19/07/2020,211,6,59,46,-47,-16,-48,-49,-10,11
VERACRUZ,20/07/2020,482,17,209,41,-37,-11,-41,-43,-33,14
VERACRUZ,21/07/2020,489,16,182,39,-39,-13,-40,-42,-37,15
VERACRUZ,22/07/2020,429,6,199,35,-39,-13,-40,-43,-36,14
VERACRUZ,23/07/2020,397,22,176,34,-40,-14,-40,-42,-36,15
VERACRUZ,24/07/2020,436,13,178,39,-43,-13,-43,-48,-33,16
VERACRUZ,25/07/2020,203,12,71,42,-45,-10,-39,-46,-12,12
VERACRUZ,26/07/2020,234,14,87,46,-48,-18,-47,-50,-11,11
VERACRUZ,27/07/2020,466,14,183,42,-40,-14,-42,-45,-34,15
VERACRUZ,28/07/2020,365,12,152,41,-40,-14,-41,-44,-37,15
VERACRUZ,29/07/2020,348,12,170,45,-38,-15,-40,-43,-37,14
VERACRUZ,30/07/2020,335,13,176,34,-35,-12,-39,-42,-37,15
VERACRUZ,31/07/2020,291,18,168,33,-35,-6,-41,-46,-33,15
VERACRUZ,01/08/2020,170,6,62,28,-37,-3,-35,-42,-11,11
VERACRUZ,02/08/2020,173,7,65,42,-41,-13,-45,-47,-10,10
VERACRUZ,03/08/2020,352,11,167,34,-30,-7,-38,-42,-32,13
VERACRUZ,04/08/2020,293,8,168,29,-33,-10,-38,-40,-36,14
VERACRUZ,05/08/2020,288,18,164,27,-31,-9,-35,-41,-35,13
VERACRUZ,06/08/2020,240,14,166,25,-33,-12,-37,-41,-36,14
VERACRUZ,07/08/2020,264,17,129,27,-38,-14,-43,-47,-33,15
VERACRUZ,08/08/2020,118,12,52,29,-40,-12,-40,-46,-12,12
VERACRUZ,09/08/2020,108,6,55,23,-43,-18,-49,-48,-12,11
VERACRUZ,10/08/2020,302,11,179,29,-33,-13,-40,-43,-32,14
VERACRUZ,11/08/2020,247,6,131,24,-35,-14,-41,-41,-36,14
VERACRUZ,12/08/2020,244,17,130,25,-34,-15,-39,-43,-35,14
VERACRUZ,13/08/2020,236,8,112,24,-34,-13,-38,-41,-35,14
VERACRUZ,14/08/2020,190,21,130,19,-34,-8,-40,-44,-32,14
VERACRUZ,15/08/2020,105,5,54,16,-33,-2,-34,-40,-9,10
VERACRUZ,16/08/2020,113,13,59,23,-35,-9,-42,-42,-8,9
VERACRUZ,17/08/2020,255,14,182,19,-28,-7,-36,-39,-31,12
VERACRUZ,18/08/2020,236,26,162,12,-28,-8,-33,-38,-33,12
VERACRUZ,19/08/2020,196,23,136,24,-26,-8,-29,-38,-33,12
VERACRUZ,20/08/2020,152,37,124,25,-28,-11,-30,-37,-34,13
VERACRUZ,21/08/2020,110,88,107,13,-31,-8,-32,-42,-30,14
VERACRUZ,22/08/2020,34,97,28,18,-31,-5,-27,-39,-8,9
VERACRUZ,23/08/2020,41,87,18,15,-34,-11,-38,-42,-8,9
YUCATAN,15/02/2020,0,0,0,0,5,7,5,-2,5,-2
YUCATAN,16/02/2020,0,0,0,0,2,4,-1,-2,1,-1
YUCATAN,17/02/2020,0,0,0,0,2,6,2,8,10,-3
YUCATAN,18/02/2020,0,0,0,0,-1,4,5,2,10,-2
YUCATAN,19/02/2020,0,0,1,0,0,3,7,4,10,-2
YUCATAN,20/02/2020,0,0,0,0,1,3,4,5,10,-2
YUCATAN,21/02/2020,0,0,1,0,-4,2,-2,12,11,-2
YUCATAN,22/02/2020,0,0,0,0,-2,3,1,5,4,-1
YUCATAN,23/02/2020,0,0,0,0,-2,-1,6,3,0,0
YUCATAN,24/02/2020,0,0,0,0,2,1,10,3,-16,2
YUCATAN,25/02/2020,0,0,0,0,-1,0,14,4,-32,6
YUCATAN,26/02/2020,0,0,0,0,-7,-2,-11,7,8,-1
YUCATAN,27/02/2020,0,0,1,0,-3,2,-9,-1,9,1
YUCATAN,28/02/2020,0,0,0,0,-1,8,-4,3,12,-2
YUCATAN,29/02/2020,0,0,0,0,3,9,-7,-5,7,0
YUCATAN,01/03/2020,0,0,1,0,1,7,-8,-5,3,1
YUCATAN,02/03/2020,0,0,3,0,2,8,0,2,12,-3
YUCATAN,03/03/2020,0,0,4,0,0,6,2,-2,7,-1
YUCATAN,04/03/2020,0,0,2,0,1,6,2,-1,10,-2
YUCATAN,05/03/2020,0,0,6,0,1,4,-3,-2,11,-1
YUCATAN,06/03/2020,0,0,0,0,-4,4,-2,2,13,-2
YUCATAN,07/03/2020,0,0,1,0,0,5,-2,-4,7,0
YUCATAN,08/03/2020,0,0,0,0,0,3,-5,-11,4,1
YUCATAN,09/03/2020,0,0,1,0,-12,-6,-12,-7,-18,7
YUCATAN,10/03/2020,0,0,1,0,-2,5,-1,0,11,-2
YUCATAN,11/03/2020,0,0,0,0,0,4,-1,4,10,-2
YUCATAN,12/03/2020,1,0,5,0,1,4,0,0,10,-1
YUCATAN,13/03/2020,0,0,2,0,-1,12,-1,8,9,-2
YUCATAN,14/03/2020,0,1,0,0,-1,17,-4,2,5,-1
YUCATAN,15/03/2020,4,0,7,0,-12,6,-14,-15,1,2
YUCATAN,16/03/2020,2,0,5,0,-22,0,-23,-21,-54,15
YUCATAN,17/03/2020,6,0,5,0,-19,-1,-27,-14,-17,9
YUCATAN,18/03/2020,0,0,11,0,-24,-6,-31,-25,-23,12
YUCATAN,19/03/2020,2,0,13,0,-29,-7,-36,-34,-26,14
YUCATAN,20/03/2020,6,0,21,0,-37,-12,-40,-39,-26,15
YUCATAN,21/03/2020,0,0,10,0,-45,-17,-47,-46,-15,15
YUCATAN,22/03/2020,8,0,11,0,-55,-28,-59,-56,-19,16
YUCATAN,23/03/2020,5,0,27,0,-41,-22,-44,-48,-34,17
YUCATAN,24/03/2020,8,0,26,0,-44,-23,-46,-54,-37,19
YUCATAN,25/03/2020,3,0,15,0,-45,-25,-47,-55,-39,19
YUCATAN,26/03/2020,0,0,14,0,-46,-26,-49,-60,-41,21
YUCATAN,27/03/2020,3,0,16,0,-48,-23,-50,-60,-39,22
YUCATAN,28/03/2020,4,0,18,0,-50,-22,-52,-62,-25,17
YUCATAN,29/03/2020,2,0,16,0,-59,-31,-63,-69,-27,18
YUCATAN,30/03/2020,10,0,27,0,-44,-25,-49,-61,-42,20
YUCATAN,31/03/2020,4,0,23,0,-42,-20,-50,-60,-44,20
YUCATAN,01/04/2020,9,0,33,0,-52,-25,-55,-65,-50,23
YUCATAN,02/04/2020,3,0,40,0,-60,-27,-59,-68,-54,27
YUCATAN,03/04/2020,9,0,31,2,-69,-24,-60,-69,-53,28
YUCATAN,04/04/2020,2,0,21,0,-72,-28,-65,-71,-42,23
YUCATAN,05/04/2020,5,0,15,0,-77,-40,-72,-77,-39,22
YUCATAN,06/04/2020,13,0,26,1,-68,-31,-61,-70,-57,27
YUCATAN,07/04/2020,13,0,29,2,-66,-32,-60,-71,-58,27
YUCATAN,08/04/2020,9,0,31,0,-65,-31,-60,-71,-59,27
YUCATAN,09/04/2020,11,0,17,0,-67,-30,-62,-75,-65,30
YUCATAN,10/04/2020,4,0,21,3,-78,-43,-70,-82,-74,36
YUCATAN,11/04/2020,6,0,18,0,-73,-38,-66,-79,-52,26
YUCATAN,12/04/2020,7,0,17,0,-76,-44,-72,-78,-38,22
YUCATAN,13/04/2020,18,0,46,1,-64,-34,-60,-72,-55,26
YUCATAN,14/04/2020,18,0,38,0,-64,-33,-60,-73,-57,27
YUCATAN,15/04/2020,27,0,29,3,-61,-29,-58,-72,-56,26
YUCATAN,16/04/2020,12,0,24,1,-62,-31,-60,-73,-57,29
YUCATAN,17/04/2020,15,0,40,1,-65,-31,-60,-73,-54,30
YUCATAN,18/04/2020,6,0,23,0,-70,-36,-64,-77,-40,23
YUCATAN,19/04/2020,8,0,43,1,-75,-44,-71,-81,-34,21
YUCATAN,20/04/2020,26,0,44,2,-65,-36,-60,-73,-54,26
YUCATAN,21/04/2020,20,0,34,3,-67,-38,-62,-75,-56,28
YUCATAN,22/04/2020,22,0,35,1,-67,-38,-62,-75,-56,27
YUCATAN,23/04/2020,34,0,49,4,-68,-36,-63,-76,-56,29
YUCATAN,24/04/2020,34,0,42,2,-74,-44,-68,-76,-57,32
YUCATAN,25/04/2020,24,0,21,2,-76,-46,-70,-80,-46,27
YUCATAN,26/04/2020,20,0,9,1,-80,-52,-76,-84,-40,25
YUCATAN,27/04/2020,38,0,95,1,-71,-44,-67,-77,-57,30
YUCATAN,28/04/2020,43,0,56,3,-71,-43,-67,-78,-58,26
YUCATAN,29/04/2020,31,0,100,3,-68,-37,-64,-76,-57,29
YUCATAN,30/04/2020,60,0,61,1,-61,-29,-62,-72,-55,28
YUCATAN,01/05/2020,26,0,31,2,-74,-40,-67,-80,-68,35
YUCATAN,02/05/2020,28,0,20,5,-73,-40,-67,-78,-45,26
YUCATAN,03/05/2020,30,0,44,2,-78,-49,-75,-83,-36,23
YUCATAN,04/05/2020,49,1,72,2,-67,-39,-64,-75,-55,28
YUCATAN,05/05/2020,44,0,66,7,-69,-40,-65,-77,-58,30
YUCATAN,06/05/2020,34,0,65,4,-69,-41,-64,-76,-57,29
YUCATAN,07/05/2020,37,0,77,3,-69,-40,-65,-77,-57,31
YUCATAN,08/05/2020,36,0,54,2,-70,-37,-65,-77,-55,31
YUCATAN,09/05/2020,19,0,24,1,-73,-39,-67,-79,-42,25
YUCATAN,10/05/2020,27,0,41,7,-75,-45,-72,-81,-25,21
YUCATAN,11/05/2020,45,0,69,6,-69,-42,-65,-76,-54,29
YUCATAN,12/05/2020,52,0,58,7,-69,-40,-64,-77,-56,29
YUCATAN,13/05/2020,59,1,84,5,-68,-39,-63,-76,-55,29
YUCATAN,14/05/2020,58,0,65,7,-67,-37,-64,-76,-55,28
YUCATAN,15/05/2020,42,0,63,1,-67,-30,-62,-73,-51,29
YUCATAN,16/05/2020,32,1,30,3,-70,-34,-64,-76,-38,24
YUCATAN,17/05/2020,49,0,28,8,-76,-43,-72,-80,-28,22
YUCATAN,18/05/2020,54,1,76,5,-66,-36,-62,-74,-51,27
YUCATAN,19/05/2020,53,1,70,3,-66,-36,-61,-75,-53,28
YUCATAN,20/05/2020,57,1,70,11,-66,-36,-60,-73,-53,27
YUCATAN,21/05/2020,71,0,64,5,-67,-37,-62,-74,-54,29
YUCATAN,22/05/2020,62,1,64,6,-70,-38,-64,-74,-50,30
YUCATAN,23/05/2020,34,0,24,8,-71,-37,-66,-77,-36,24
YUCATAN,24/05/2020,30,0,39,2,-76,-45,-72,-81,-27,22
YUCATAN,25/05/2020,53,0,77,7,-66,-37,-62,-72,-51,27
YUCATAN,26/05/2020,57,1,77,10,-66,-38,-61,-75,-51,27
YUCATAN,27/05/2020,61,0,102,9,-66,-37,-60,-73,-50,26
YUCATAN,28/05/2020,60,1,58,8,-65,-36,-62,-74,-50,28
YUCATAN,29/05/2020,46,0,97,7,-67,-35,-64,-72,-48,29
YUCATAN,30/05/2020,29,0,44,9,-68,-33,-65,-74,-30,22
YUCATAN,31/05/2020,25,0,41,5,-73,-40,-72,-77,-21,21
YUCATAN,01/06/2020,58,1,67,10,-68,-42,-69,-71,-50,26
YUCATAN,02/06/2020,48,0,44,8,-71,-45,-72,-77,-55,29
YUCATAN,03/06/2020,50,0,47,2,-63,-34,-64,-75,-51,26
YUCATAN,04/06/2020,44,0,22,5,-72,-47,-73,-76,-54,31
YUCATAN,05/06/2020,34,0,18,4,-71,-37,-69,-76,-55,31
YUCATAN,06/06/2020,44,0,34,6,-68,-35,-64,-75,-30,21
YUCATAN,07/06/2020,36,0,46,4,-72,-39,-69,-77,-15,18
YUCATAN,08/06/2020,89,1,83,5,-57,-29,-55,-65,-41,21
YUCATAN,09/06/2020,68,0,64,9,-58,-30,-55,-66,-42,21
YUCATAN,10/06/2020,75,3,75,10,-56,-28,-54,-65,-42,21
YUCATAN,11/06/2020,84,1,105,6,-57,-29,-57,-67,-42,23
YUCATAN,12/06/2020,67,0,84,5,-58,-23,-55,-64,-40,23
YUCATAN,13/06/2020,41,0,56,8,-62,-26,-58,-69,-21,18
YUCATAN,14/06/2020,59,4,54,12,-69,-35,-67,-71,-10,17
YUCATAN,15/06/2020,104,2,113,13,-52,-21,-52,-61,-38,19
YUCATAN,16/06/2020,97,1,76,6,-53,-22,-52,-63,-39,21
YUCATAN,17/06/2020,118,0,81,7,-52,-23,-52,-62,-39,20
YUCATAN,18/06/2020,101,1,94,10,-54,-26,-54,-63,-40,22
YUCATAN,19/06/2020,110,3,112,3,-57,-24,-54,-61,-38,21
YUCATAN,20/06/2020,95,2,41,9,-61,-24,-56,-65,-20,17
YUCATAN,21/06/2020,89,2,34,7,-69,-36,-66,-71,1,15
YUCATAN,22/06/2020,144,0,126,6,-55,-27,-54,-62,-40,20
YUCATAN,23/06/2020,153,1,93,8,-55,-26,-51,-63,-41,21
YUCATAN,24/06/2020,173,2,117,19,-55,-27,-52,-66,-40,21
YUCATAN,25/06/2020,189,1,121,16,-55,-28,-54,-65,-40,22
YUCATAN,26/06/2020,143,1,85,8,-58,-25,-54,-62,-38,22
YUCATAN,27/06/2020,98,0,96,6,-63,-27,-58,-66,-22,18
YUCATAN,28/06/2020,71,0,76,6,-70,-37,-67,-71,-11,18
YUCATAN,29/06/2020,192,3,304,15,-52,-23,-51,-62,-38,19
YUCATAN,30/06/2020,160,2,266,23,-48,-19,-51,-63,-39,19
YUCATAN,01/07/2020,164,2,230,15,-48,-19,-51,-61,-39,19
YUCATAN,02/07/2020,155,1,217,10,-50,-24,-55,-64,-41,21
YUCATAN,03/07/2020,195,2,184,14,-53,-21,-54,-61,-38,21
YUCATAN,04/07/2020,71,1,73,16,-58,-24,-56,-67,-20,17
YUCATAN,05/07/2020,72,1,53,8,-66,-35,-67,-71,-12,17
YUCATAN,06/07/2020,174,2,236,19,-50,-22,-51,-61,-39,19
YUCATAN,07/07/2020,183,3,158,19,-51,-23,-51,-64,-40,20
YUCATAN,08/07/2020,182,1,200,9,-52,-25,-50,-64,-40,20
YUCATAN,09/07/2020,187,1,186,13,-53,-27,-54,-65,-41,22
YUCATAN,10/07/2020,180,1,80,20,-56,-24,-55,-63,-39,22
YUCATAN,11/07/2020,89,0,57,10,-58,-24,-56,-67,-20,17
YUCATAN,12/07/2020,94,0,67,9,-66,-34,-65,-72,-11,17
YUCATAN,13/07/2020,198,1,117,16,-52,-24,-51,-62,-39,19
YUCATAN,14/07/2020,189,2,110,13,-49,-19,-50,-64,-41,20
YUCATAN,15/07/2020,192,6,136,23,-49,-20,-52,-61,-40,20
YUCATAN,16/07/2020,207,3,154,13,-51,-23,-55,-63,-42,23
YUCATAN,17/07/2020,186,3,155,7,-55,-23,-55,-61,-40,23
YUCATAN,18/07/2020,94,0,56,15,-62,-27,-60,-68,-27,20
YUCATAN,19/07/2020,85,0,91,10,-70,-37,-69,-72,-18,19
YUCATAN,20/07/2020,251,4,140,13,-52,-25,-54,-62,-41,20
YUCATAN,21/07/2020,232,2,116,20,-53,-26,-54,-64,-43,22
YUCATAN,22/07/2020,246,6,203,22,-54,-28,-54,-65,-42,22
YUCATAN,23/07/2020,236,2,153,22,-54,-28,-57,-66,-42,23
YUCATAN,24/07/2020,245,8,183,16,-56,-25,-55,-63,-40,23
YUCATAN,25/07/2020,100,0,56,12,-63,-28,-58,-69,-27,20
YUCATAN,26/07/2020,92,3,86,12,-69,-37,-66,-74,-18,19
YUCATAN,27/07/2020,262,8,133,20,-53,-26,-52,-62,-41,21
YUCATAN,28/07/2020,329,1,214,20,-53,-26,-53,-63,-42,22
YUCATAN,29/07/2020,290,8,143,14,-51,-26,-53,-64,-42,21
YUCATAN,30/07/2020,369,3,166,8,-49,-24,-54,-65,-42,23
YUCATAN,31/07/2020,235,4,90,17,-50,-19,-52,-61,-40,22
YUCATAN,01/08/2020,122,1,87,19,-57,-22,-56,-67,-26,18
